Date/Time,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),Pumps:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:HVAC [J](Hourly),ElectricityNet:Facility [J](Hourly),ElectricityPurchased:Facility [J](Hourly),Fans:Electricity [J](Hourly) 
 02/08  10:00:00,0,761025.211,5358034.388,761025.211,8652.895022,0,175362538.2,365846281.6,33553290.52,141366320,49108770.51,365846281.6,365846281.6,15555479.99
 02/08  11:00:00,5473525.921,0,4597009.177,0,8652.895022,0,168356066.8,343787635.2,12118474.61,141366320,34056595.44,343787635.2,343787635.2,16464594.91
 02/08  12:00:00,25253985.2,0,8873425.244,0,8652.895022,0,175362538.2,369202954,6641733.273,141366320,52465442.93,369202954,369202954,20569724.45
 02/08  13:00:00,43155184.62,0,15218156.33,0,8652.895022,0,178973217.5,395396867.7,8069721.004,141366320,75048677.38,395396867.7,395396867.7,23823771.75
 02/08  14:00:00,54116698.72,0,15777638.81,0,8652.895022,0,181201264.4,401606692.8,706178.0898,141366320,79030455.52,401606692.8,401606692.8,24207578.71
 02/08  15:00:00,57963432.36,0,8779891.813,0,8652.895022,0,168356066.8,390940220.8,398815.8449,141366320,81209181.12,390940220.8,390940220.8,22846932.91
 02/08  16:00:00,56828359.37,0,12929716.36,0,8652.895022,0,168356066.8,388605859.2,216988.4702,141366320,78874819.53,388605859.2,388605859.2,21829471.69
 02/08  17:00:00,45623417.52,0,8854356.948,0,8652.895022,0,178865773.9,385090616,833572.1239,141366320,64849869.22,385090616,385090616,18392879.57
 02/08  18:00:00,30226420.76,0,8806574.886,0,8652.895022,4859688,141927700.6,292103201.9,18037446.79,78536844.44,66770315.91,292103201.9,292103201.9,18506448.37
 02/08  19:00:00,12732444.52,0,8679426.475,0,8652.895022,29158128,69634939.79,224512671.4,50683711.61,47122106.66,78588844.03,224512671.4,224512671.4,15172687.89
 02/08  20:00:00,2329621.312,0,4597009.177,0,8652.895022,29158128,60292977.94,217960709.8,63876535.1,47122106.66,81378844.31,217960709.8,217960709.8,15172687.89
 02/08  21:00:00,0,0,4597009.177,0,8652.895022,29158128,60292977.94,211833485.9,75786301.36,31414737.77,90958989.25,211833485.9,211833485.9,15172687.89
 02/08  22:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,218082494,86706290.42,31414737.77,101878978.3,218082494,218082494,15172687.89
 02/08  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 02/08  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 02/09  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/09  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/09  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/09  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/09  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/09  06:00:00,0,0,4597009.177,0,0,18840654,45974605.75,256003256.1,156953170.4,17375408.06,173812588.3,256003256.1,256003256.1,16859417.81
 02/09  07:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,244453183.9,128784349.2,15707368.89,143957037.1,244453183.9,244453183.9,15172687.89
 02/09  08:00:00,0,0,4597009.177,0,8652.895022,4859688,96493080.11,265288876.6,101632661.1,47122106.66,116805349,265288876.6,265288876.6,15172687.89
 02/09  09:00:00,813290.3637,0,4597009.177,0,8652.895022,0,205723914.2,394027463,26989541.26,141366320,46928575.91,394027463,394027463,19125744.29
 02/09  10:00:00,17315737.74,0,4597009.177,0,8652.895022,0,175362538.2,361613310.6,11503584.17,141366320,44875799.48,361613310.6,361613310.6,16056477.57
 02/09  11:00:00,33797785.04,0,4597009.177,0,8652.895022,0,168356066.8,362626272.2,3485641.489,141366320,52895232.46,362626272.2,362626272.2,15611805.92
 02/09  12:00:00,51617945.42,0,8877178.213,0,8652.895022,0,175362538.2,385973143.3,921263.2753,141366320,69235632.2,385973143.3,385973143.3,16696423.5
 02/09  13:00:00,76380274.39,0,17669724.75,0,8652.895022,0,178973217.5,415603365.1,448965.6523,141366320,95255174.78,415603365.1,415603365.1,18425934.74
 02/09  14:00:00,82261497.47,0,13291114.69,0,8652.895022,0,181201264.4,422723630,0,141366320,100147392.7,422723630,422723630,17885895.27
 02/09  15:00:00,79984846.11,0,12978480.65,0,8652.895022,0,168356066.8,406210593.6,0,141366320,96479553.88,406210593.6,406210593.6,16494707.76
 02/09  16:00:00,80984286.71,0,8760802.818,0,8652.895022,0,168356066.8,407376373,0,141366320,97645333.24,407376373,407376373,16661046.52
 02/09  17:00:00,80902882.81,0,13106586.56,0,8652.895022,0,178865773.9,419424851.9,153398.9945,141366320,99184105.13,419424851.9,419424851.9,18127823.32
 02/09  18:00:00,78806832.18,0,8706170.132,0,8652.895022,0,141927700.6,331114202.7,13215424.74,78536844.44,110641004.7,331114202.7,331114202.7,18618747.79
 02/09  19:00:00,67645048.27,0,4597009.177,0,8652.895022,29158128,69634939.79,261790774.1,33049210.56,47122106.66,115866946.7,261790774.1,261790774.1,15172687.89
 02/09  20:00:00,67920015.18,0,4597009.177,0,8652.895022,29158128,60292977.94,259108687.6,39434118.99,47122106.66,122526822.1,259108687.6,259108687.6,15172687.89
 02/09  21:00:00,72225682.25,0,4597009.177,0,8652.895022,29158128,60292977.94,251133688.7,42860821.97,31414737.77,130259192.1,251133688.7,251133688.7,15172687.89
 02/09  22:00:00,72558212.25,0,4597009.177,0,8652.895022,29158128,55621997.01,251056726.5,47122310.64,31414737.77,134853210.8,251056726.5,251056726.5,15172687.89
 02/09  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 02/09  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 02/10  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/10  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/10  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/10  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/10  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/10  06:00:00,0,0,4597009.177,0,0,18840654,45974605.75,82190667.82,0,17375408.06,0,82190667.82,82190667.82,0
 02/10  07:00:00,37367561.59,0,4597009.177,0,8652.895022,29158128,55621997.01,216971315.5,63934919.2,15707368.89,116475168.7,216971315.5,216971315.5,15172687.89
 02/10  08:00:00,37134445.8,0,4597009.177,0,8652.895022,4859688,96493080.11,248888500.3,48097838.93,47122106.66,100404972.6,248888500.3,248888500.3,15172687.89
 02/10  09:00:00,57879086.83,0,4597009.177,0,8652.895022,0,205723914.2,427779724,3101424.192,141366320,80680836.85,427779724,427779724,19700325.83
 02/10  10:00:00,71574120.24,0,4597009.177,0,8652.895022,0,175362538.2,405335962.1,228556.0182,141366320,88598451.02,405335962.1,405335962.1,16795774.77
 02/10  11:00:00,97952252.98,0,4597009.177,0,8652.895022,0,168356066.8,429380633.7,0,141366320,119649594,429380633.7,429380633.7,21697340.99
 02/10  12:00:00,112125096.5,0,8872862.723,0,8652.895022,0,175362538.2,454331006.8,0,141366320,137593495.6,454331006.8,454331006.8,25468399.14
 02/10  13:00:00,111617909,0,17690427.23,0,8652.895022,0,178973217.5,461100890.7,0,141366320,140752700.3,461100890.7,461100890.7,29134791.3
 02/10  14:00:00,105326470.8,0,13296701.89,0,8652.895022,0,181201264.4,457317172.2,0,141366320,134740935,457317172.2,457317172.2,29414464.15
 02/10  15:00:00,103125164.5,0,12995280.05,0,8652.895022,0,168356066.8,441116471.9,0,141366320,131385432.2,441116471.9,441116471.9,28260267.65
 02/10  16:00:00,102370791.4,0,8762160.54,0,8652.895022,0,168356066.8,441457773.7,0,141366320,131726734,441457773.7,441457773.7,29355942.61
 02/10  17:00:00,92203628.55,0,13098677.35,0,8652.895022,0,178865773.9,439373101,0,141366320,119132354.2,439373101,439373101,26928725.62
 02/10  18:00:00,48177271.66,0,8710668.697,0,8652.895022,0,141927700.6,288435614.2,0,78536844.44,67962416.24,288435614.2,288435614.2,19785144.58
 02/10  19:00:00,3406230.027,570003.048,5167012.225,570003.048,8652.895022,29158128,69634939.79,177574826.9,13072081.64,47122106.66,31650999.56,177574826.9,177574826.9,15172687.89
 02/10  20:00:00,0,35844427.8,40441436.98,35844427.8,8652.895022,29158128,60292977.94,189868024.6,38113471.23,47122106.66,53286159.12,189868024.6,189868024.6,15172687.89
 02/10  21:00:00,0,91012670,99653203.59,91012670,8652.895022,29158128,60292977.94,197770839.7,61723655.24,31414737.77,76896343.13,197770839.7,197770839.7,15172687.89
 02/10  22:00:00,0,140082120.9,144679130.1,140082120.9,8652.895022,29158128,55621997.01,217860572.4,86484368.87,31414737.77,101657056.8,217860572.4,217860572.4,15172687.89
 02/10  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 02/10  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 02/11  01:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/11  02:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/11  03:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/11  04:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/11  05:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/11  06:00:00,0,0,4597009.177,0,0,18840654,34480954.32,524832040.2,388275267.8,8687704.031,462822727.8,524832040.2,524832040.2,74547460.04
 02/11  07:00:00,0,113326384.5,117923393.7,113326384.5,8652.895022,29158128,55621997.01,459204462.3,311380186.4,15707368.89,358708315.5,459204462.3,459204462.3,47328129.08
 02/11  08:00:00,0,233693823.1,238290832.2,233693823.1,8652.895022,0,74305920.72,330959228.4,214573604.6,15707368.89,240937285.9,330959228.4,330959228.4,26363681.24
 02/11  09:00:00,0,265789983.4,270386992.6,265789983.4,8652.895022,0,85875929.5,270990108.6,119245489.7,47122106.66,137983419.6,270990108.6,270990108.6,18737929.88
 02/11  10:00:00,0,267217840.2,271814849.4,267217840.2,8652.895022,0,94050146.13,249735462.3,93194348.44,47122106.66,108554556.6,249735462.3,249735462.3,15360208.13
 02/11  11:00:00,0,238977689.2,243574698.3,238977689.2,8652.895022,0,90546910.43,236544004,83531568.38,47122106.66,98866333.99,236544004,236544004,15334765.61
 02/11  12:00:00,0,184058017.6,188655026.8,184058017.6,8652.895022,0,98721127.05,242034737,79310878.9,47122106.66,96182850.37,242034737,242034737,16871971.47
 02/11  13:00:00,0,143615948.4,148212957.6,143615948.4,8652.895022,0,73191897.25,215476617.5,100978563.8,23561053.33,118715014.1,215476617.5,215476617.5,17736450.26
 02/11  14:00:00,0,113654056.7,118251065.9,113654056.7,8652.895022,0,63849935.39,194312482.9,88828376.14,23561053.33,106892841.3,194312482.9,194312482.9,18064465.14
 02/11  15:00:00,0,98025887.1,102622896.3,98025887.1,8652.895022,0,58011209.24,170320846.8,71184407.17,23561053.33,88739931.3,170320846.8,170320846.8,17555524.13
 02/11  16:00:00,0,107389205.8,111986215,107389205.8,8652.895022,0,53340228.31,167049874.1,74126485.85,23561053.33,90139939.53,167049874.1,167049874.1,16013453.69
 02/11  17:00:00,0,122565988.6,127162997.7,122565988.6,8652.895022,0,54507973.54,173994687.6,80744319.93,23561053.33,95917007.82,173994687.6,173994687.6,15172687.89
 02/11  18:00:00,0,147323825.6,151920834.8,147323825.6,8652.895022,0,48722969.15,71757994.38,0,7853684.444,15172687.89,71757994.38,71757994.38,15172687.89
 02/11  19:00:00,0,0,4597009.177,0,8652.895022,29158128,41716497.76,78736963.1,0,7853684.444,0,78736963.1,78736963.1,0
 02/11  20:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/11  21:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/11  22:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/11  23:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/11  24:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/12  01:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/12  02:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/12  03:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/12  04:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/12  05:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/12  06:00:00,0,0,4597009.177,0,0,18840654,34480954.32,62009312.35,0,8687704.031,0,62009312.35,62009312.35,0
 02/12  07:00:00,0,0,4597009.177,0,8652.895022,29158128,41716497.76,78736963.1,0,7853684.444,0,78736963.1,78736963.1,0
 02/12  08:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  09:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  10:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  11:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  12:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  13:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  14:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  15:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  16:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  17:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  18:00:00,0,0,4597009.177,0,8652.895022,0,41716497.76,49578835.1,0,7853684.444,0,49578835.1,49578835.1,0
 02/12  19:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/12  20:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/12  21:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/12  22:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/12  23:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/12  24:00:00,0,0,4597009.177,0,0,29158128,34480954.32,72326786.35,0,8687704.031,0,72326786.35,72326786.35,0
 02/13  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/13  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/13  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/13  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/13  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/13  06:00:00,0,0,4597009.177,0,0,18840654,45974605.75,655657200.5,493187560.5,17375408.06,573466532.7,655657200.5,655657200.5,80278972.15
 02/13  07:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,615665110.5,449214045.4,15707368.89,515168963.7,615665110.5,615665110.5,65954918.37
 02/13  08:00:00,0,25391351.02,29988360.2,25391351.02,8652.895022,0,96493080.11,573273127.2,381420472.9,47122106.66,429649287.5,573273127.2,573273127.2,48228814.62
 02/13  09:00:00,0,112942268.5,117539277.7,112942268.5,8652.895022,0,205723914.2,569698406.8,204502302.3,141366320,222599519.7,569698406.8,569698406.8,18097217.32
 02/13  10:00:00,0,95910294.14,100507303.3,95910294.14,8652.895022,0,175362538.2,483598510.3,151398308.7,141366320,166860999.2,483598510.3,483598510.3,15462690.53
 02/13  11:00:00,0,59990334.97,64587344.15,59990334.97,8652.895022,0,168356066.8,432653136.6,107736365.9,141366320,122922096.9,432653136.6,432653136.6,15185730.93
 02/13  12:00:00,0,19784621.63,24381630.81,19784621.63,8652.895022,0,175362538.2,406478817.8,74568618.76,141366320,89741306.66,406478817.8,406478817.8,15172687.89
 02/13  13:00:00,0,0,4597009.177,0,8652.895022,0,178973217.5,422813079.5,86502103.22,141366320,102464889.1,422813079.5,422813079.5,15962785.92
 02/13  14:00:00,404451.2638,0,8931327.505,0,8652.895022,0,181201264.4,398345724.3,59644057.2,141366320,75769487.05,398345724.3,398345724.3,15720978.59
 02/13  15:00:00,5558791.509,0,11510192.38,0,8652.895022,0,168356066.8,371478333.3,41015814.22,141366320,61747293.62,371478333.3,371478333.3,15172687.89
 02/13  16:00:00,6648030.488,0,10200935.88,0,8652.895022,0,168356066.8,376012978.4,44461220.33,141366320,66281938.71,376012978.4,376012978.4,15172687.89
 02/13  17:00:00,3271924.168,0,13102587.28,0,8652.895022,0,178865773.9,385656270.8,45863460.8,141366320,65415523.99,385656270.8,385656270.8,16280139.02
 02/13  18:00:00,233790.0987,0,4597009.177,0,8652.895022,0,141927700.6,352187456,114656833.5,78536844.44,131714258,352187456,352187456,16823634.42
 02/13  19:00:00,0,11410659.13,20108363.64,11410659.13,8652.895022,29158128,69634939.79,329955173.4,168858658.1,47122106.66,184031346,329955173.4,329955173.4,15172687.89
 02/13  20:00:00,0,52454592.73,57051601.9,52454592.73,8652.895022,29158128,60292977.94,335084992.7,183295429,47122106.66,198503127.2,335084992.7,335084992.7,15207698.19
 02/13  21:00:00,0,91604339.27,96201348.44,91604339.27,8652.895022,29158128,60292977.94,332118178,195971988.6,31414737.77,211243681.4,332118178,332118178,15271692.78
 02/13  22:00:00,0,122753601.9,127350611.1,122753601.9,8652.895022,29158128,55621997.01,339899324,208399690,31414737.77,223695808.3,339899324,339899324,15296118.26
 02/13  23:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,100496146.8,0,15707368.89,0,100496146.8,100496146.8,0
 02/13  24:00:00,0,0,4597009.177,0,8652.895022,29158128,55621997.01,92642462.35,0,7853684.444,0,92642462.35,92642462.35,0
 02/14  01:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/14  02:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/14  03:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/14  04:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/14  05:00:00,0,0,4597009.177,0,0,18840654,45974605.75,73502963.78,0,8687704.031,0,73502963.78,73502963.78,0
 02/14  06:00:00,0,0,4597009.177,0,0,18840654,45974605.75,548073194.2,409626074.7,17375408.06,465882526.4,548073194.2,548073194.2,56256451.71
 02/14  07:00:00,0,59155290.03,63752299.21,59155290.03,8652.895022,29158128,55621997.01,469876802.5,336962252.1,15707368.89,369380655.7,469876802.5,469876802.5,32418403.52
 02/14  08:00:00,0,133979393.1,138576402.2,133979393.1,8652.895022,0,96493080.11,412470497.1,249957876,47122106.66,268846657.4,412470497.1,412470497.1,18888781.39
 02/14  09:00:00,0,92693068.11,97290077.29,92693068.11,8652.895022,0,205723914.2,461147862.3,96864041.92,141366320,114048975.2,461147862.3,461147862.3,17184933.28
 02/14  10:00:00,0,52842340.72,57439349.89,52842340.72,8652.895022,0,175362538.2,394518946.8,62608747.83,141366320,77781435.73,394518946.8,394518946.8,15172687.89
 02/14  11:00:00,0,10176005.14,14773014.31,10176005.14,8652.895022,0,168356066.8,364260630.6,39342931.48,141366320,54529590.93,364260630.6,364260630.6,15186659.45
