Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE1 OFFICE ZN:Zone Air Temperature [C](Hourly),ZONE1 OFFICE ZN:Zone Air Relative Humidity [%](Hourly),ZONE2 FINE STORAGE ZN:Zone Air Temperature [C](Hourly),ZONE2 FINE STORAGE ZN:Zone Air Relative Humidity [%](Hourly),ZONE3 BULK STORAGE ZN:Zone Air Temperature [C](Hourly),ZONE3 BULK STORAGE ZN:Zone Air Relative Humidity [%](Hourly),Electricity:Facility [J](TimeStep),Gas:Facility [J](TimeStep) 
 11/30  13:00:00,,8.3,21.10013124202348,24.22440458587284,15.560001189024437,31.088710300253106,12.679033110701298,35.00597104110173,28577116.902958916,15138844.479124116 
 11/30  13:15:00,,8.725000000000002,,,,,,,34343809.58865776,13383251.126728304 
 11/30  13:30:00,,9.15,,,,,,,34343809.58865776,11956814.911052427 
 11/30  13:45:00,,9.575,,,,,,,34343809.58865776,10609088.940939529 
 11/30  14:00:00,,10.0,21.100121685849403,24.4669997525168,15.559999457047573,31.06014494756478,13.019802621433897,34.495722327842738,37041351.39674506,9096160.609939954 
 11/30  14:15:00,,10.275,,,,,,,39658117.78535232,6954217.733189057 
 11/30  14:30:00,,10.55,,,,,,,39653919.28737055,6582341.489723967 
 11/30  14:45:00,,10.825,,,,,,,38930128.49650207,6383096.413114396 
 11/30  15:00:00,,11.1,21.10011754078016,24.948166620928576,15.647824014431695,31.05707526797972,13.481654450677004,33.75124708982702,39653403.77288584,6245204.031963572 
 11/30  15:15:00,,10.975,,,,,,,39661726.41129138,6212353.247852618 
 11/30  15:30:00,,10.85,,,,,,,38930128.49650207,6216059.411786476 
 11/30  15:45:00,,10.725,,,,,,,39708261.8300696,6319266.245675961 
 11/30  16:00:00,,10.6,21.100121004893184,25.368480569127624,15.634982792808993,31.319081185195488,13.592025433446468,33.82807619540993,39746682.31504268,7556227.325332832 
 11/30  16:15:00,,10.024999999999999,,,,,,,36000732.211236957,11589740.536249817 
 11/30  16:30:00,,9.45,,,,,,,36077583.704690109,13415378.673209675 
 11/30  16:45:00,,8.875,,,,,,,41670561.704690109,15327993.080927682 
 11/30  17:00:00,,8.3,21.100139518820929,25.6061425084136,15.56008837123419,31.51009625814325,13.30362796196873,34.69613901086532,41670561.704690109,16611963.394689892 
 11/30  17:15:00,,8.175,,,,,,,30394536.830361744,19768327.362938867 
 11/30  17:30:00,,8.05,,,,,,,30394536.830361744,20147406.908408185 
 11/30  17:45:00,,7.925,,,,,,,30394536.830361744,20274892.992981055 
 11/30  18:00:00,,7.8,21.100130854386089,25.588421909212899,15.559987929971303,31.787816330713154,12.865578499867848,35.86025815845642,30394536.830361744,20352487.923391235 
 11/30  18:15:00,,7.5249999999999999,,,,,,,12506377.850915643,8360598.7415467 
 11/30  18:30:00,,7.25,,,,,,,13062239.89313701,13305073.600168849 
 11/30  18:45:00,,6.9750000000000009,,,,,,,13062239.89313701,12821618.699861408 
 11/30  19:00:00,,6.7,18.116050387121626,30.732587916182277,15.486943360318236,32.02813467984568,12.597957518136657,36.53006124761259,13062239.89313701,13144967.588981599 
 11/30  19:15:00,,6.825,,,,,,,11765228.461287152,0.0 
 11/30  19:30:00,,6.95,,,,,,,13062239.89313701,13948847.380155426 
 11/30  19:45:00,,7.075,,,,,,,13062239.89313701,9646466.504835749 
 11/30  20:00:00,,7.2,16.543708689953108,33.75671556378241,15.338362370122594,32.39195650632098,12.382769074473295,37.122094840894479,13062239.89313701,15354975.470069584 
 11/30  20:15:00,,7.3500000000000009,,,,,,,13062239.89313701,14273678.78400985 
 11/30  20:30:00,,7.5,,,,,,,11765228.461287152,0.0 
 11/30  20:45:00,,7.6499999999999999,,,,,,,13062239.89313701,14206095.756440539 
 11/30  21:00:00,,7.8,16.07124706880128,34.66036465728894,15.327658835875376,32.535291335070507,12.314050481456566,37.41291990790468,13062239.89313701,9839503.521065502 
 11/30  21:15:00,,7.699999999999999,,,,,,,13062239.89313701,15766725.489290212 
 11/30  21:30:00,,7.6,,,,,,,13062239.89313701,14677996.628698647 
 11/30  21:45:00,,7.500000000000001,,,,,,,11765228.461287152,0.0 
 11/30  22:00:00,,7.4,15.811438336728088,35.19502731212292,15.322190156562759,32.87142229969659,12.288010146887899,37.70973298381044,13062239.89313701,14524947.800738726 
 11/30  22:15:00,,7.300000000000001,,,,,,,13062239.89313701,10437824.62220102 
 11/30  22:30:00,,7.2,,,,,,,13062239.89313701,16462896.104899092 
 11/30  22:45:00,,7.1,,,,,,,13062239.89313701,15279760.161570037 
 11/30  23:00:00,,7.0,15.617299096262343,35.7737802795983,15.325001923402937,33.44507669839939,12.252789738550736,38.16397400140826,11765228.461287152,0.0 
 11/30  23:15:00,,6.9,,,,,,,13062239.89313701,14881195.150743373 
 11/30  23:30:00,,6.8,,,,,,,13062239.89313701,11263168.669790363 
 11/30  23:45:00,,6.699999999999999,,,,,,,13062239.89313701,17745933.245832463 
 11/30  24:00:00,8.913368055555571,6.6,15.444442414615125,36.09666748068342,15.550946483226188,33.12038680788288,12.197764537362897,38.492424398984727,13062239.89313701,16913967.50043291 
 12/01  00:15:00,,6.499999999999999,,,,,,,10030005.061287152,0.0 
 12/01  00:30:00,,6.4,,,,,,,11327016.49313701,17083944.400159748 
 12/01  00:45:00,,6.300000000000001,,,,,,,11327016.49313701,12705457.547186008 
 12/01  01:00:00,,6.2,15.255630905030906,36.27247724950874,15.292588027683547,33.532624655822939,12.080922519210392,38.8626546720116,11327016.49313701,20312831.80847429 
 12/01  01:15:00,,6.1000000000000009,,,,,,,11327016.49313701,19091644.488974245 
 12/01  01:30:00,,6.0,,,,,,,10438192.346969253,1629293.5205745048 
 12/01  01:45:00,,5.8999999999999999,,,,,,,12167350.051090027,20895019.099568376 
 12/01  02:00:00,,5.8,15.382040654017115,35.10110602582264,15.267349681501252,32.86071205249869,11.93449835351458,39.01664395250366,12143391.064501211,14536717.81384893 
 12/01  02:15:00,,5.699999999999999,,,,,,,12143391.064501211,23412522.397879516 
 12/01  02:30:00,,5.6,,,,,,,11327016.49313701,20575847.18561409 
 12/01  02:45:00,,5.500000000000001,,,,,,,10030005.061287152,0.0 
 12/01  03:00:00,,5.4,15.430519819906849,33.70265141098308,15.251070044435107,32.29555917339751,11.812954869457425,39.12144349404918,12167747.116552797,22092558.00809028 
 12/01  03:15:00,,5.300000000000001,,,,,,,12143391.064501211,15714707.875474325 
 12/01  03:30:00,,5.2,,,,,,,12143391.064501211,25095106.498627686 
 12/01  03:45:00,,5.1,,,,,,,12143391.064501211,23349794.684140523 
 12/01  04:00:00,,5.0,15.518102871606797,32.667585482035267,15.242614975285246,31.950740323528718,11.709713079233615,39.269849533305869,10030005.061287152,0.0 
 12/01  04:15:00,,5.0,,,,,,,12143391.064501211,23020513.769993064 
 12/01  04:30:00,,5.0,,,,,,,12143391.064501211,16806410.141817929 
 12/01  04:45:00,,5.0,,,,,,,12143391.064501211,26327813.793458146 
 12/01  05:00:00,,5.0,15.596832658826396,32.01480821550815,15.554143971947572,31.113752854205559,11.624759568136469,39.444270455663588,12143391.064501211,24367444.86809689 
 12/01  05:15:00,,5.0,,,,,,,10030005.061287152,0.0 
 12/01  05:30:00,,5.0,,,,,,,12143391.064501211,23362920.071914194 
 12/01  05:45:00,,5.0,,,,,,,12143391.064501211,17152731.53059666 
 12/01  06:00:00,,5.0,15.502831028799726,31.95210663961348,15.230383822203935,31.733882649698474,11.568890686473884,39.59572726688042,12143391.064501211,26856424.93091522 
 12/01  06:15:00,,5.0,,,,,,,13974043.132952808,41305789.00929377 
 12/01  06:30:00,,5.0,,,,,,,11860657.129738749,0.0 
 12/01  06:45:00,,5.0,,,,,,,14015184.808648002,36032402.49417511 
 12/01  07:00:00,,5.0,19.592553295349796,24.849479569296216,15.217913781230806,31.814090509978116,11.532719164844935,39.75926815875429,13974043.132952808,45772368.659412149 
 12/01  07:15:00,,5.55,,,,,,,24465894.11835094,43074018.23849973 
 12/01  07:30:00,,6.1,,,,,,,24465894.11835094,37944207.522850047 
 12/01  07:45:00,,6.65,,,,,,,24465894.11835094,35491061.681857589 
 12/01  08:00:00,,7.2,21.099860889070024,22.763080686335369,15.559943140372054,31.703937443378658,11.68963483840119,39.531533417119408,24423975.121921947,33025594.552447857 
 12/01  08:15:00,,7.775,,,,,,,35923880.717783797,27616385.370553458 
 12/01  08:30:00,,8.35,,,,,,,35847029.224330637,24961398.209760555 
 12/01  08:45:00,,8.925,,,,,,,35847029.224330637,22846292.944206928 
 12/01  09:00:00,,9.5,21.10004696690541,23.801355735745664,15.559935672634662,33.136962110234168,12.266029935680765,38.4923387186071,35847029.224330637,20963224.52407489 
 12/01  09:15:00,,10.05,,,,,,,38930128.49650207,17190163.20250912 
 12/01  09:30:00,,10.6,,,,,,,38930128.49650207,15573010.709346066 
 12/01  09:45:00,,11.149999999999999,,,,,,,38930128.49650207,13821187.373885876 
 12/01  10:00:00,,11.7,21.10007399476475,25.218066598416625,15.559966453073017,34.660701364891199,12.832551002993377,37.732364278684347,38930128.49650207,12047763.238611987 
 12/01  10:15:00,,12.249999999999999,,,,,,,37041351.39674506,11486201.851638925 
 12/01  10:30:00,,12.8,,,,,,,37041351.39674506,9868650.10274105 
 12/01  10:45:00,,13.350000000000002,,,,,,,37041351.39674506,8219109.22449812 
 12/01  11:00:00,,13.9,21.10007050419209,26.51385584593258,15.58188708397824,36.003331406921137,13.306125856547143,37.30801415893637,37041351.39674506,7776919.938134612 
 12/01  11:15:00,,14.450000000000001,,,,,,,37041351.39674506,7334619.277342437 
 12/01  11:30:00,,15.0,,,,,,,37041351.39674506,6866414.340779045 
 12/01  11:45:00,,15.55,,,,,,,37091086.20698335,6473341.652940049 
 12/01  12:00:00,,16.1,21.100072753624646,27.644372120158736,16.00068005758015,36.21269839829054,13.796586018664798,36.84365430797141,37041351.39674506,6100333.142582309 
 12/01  12:15:00,,16.650000000000003,,,,,,,33163435.810803228,6101245.854913337 
 12/01  12:30:00,,17.200000000000004,,,,,,,33212892.168753894,5749412.581367341 
 12/01  12:45:00,,17.75,,,,,,,33205052.28962867,5455314.487372351 
 12/01  13:00:00,,18.3,21.100063512143089,28.329365960996556,16.64018144534632,35.4570555673904,14.091995531301249,36.77042261961783,33163435.810803228,5188939.853074976 
 12/01  13:15:00,,18.175,,,,,,,38930128.49650207,4687302.56328847 
 12/01  13:30:00,,18.05,,,,,,,38930128.49650207,4573898.128072126 
 12/01  13:45:00,,17.925,,,,,,,38930128.49650207,4586297.861617819 
 12/01  14:00:00,,17.8,21.100064391014027,28.90361147765904,16.939184079486453,35.10116223774616,14.434682784286564,36.48559182541487,38930128.49650207,4625185.205881361 
 12/01  14:15:00,,17.650000000000003,,,,,,,39658881.60766314,4706770.898253531 
 12/01  14:30:00,,17.5,,,,,,,39654274.85517517,4866086.756157268 
 12/01  14:45:00,,17.349999999999999,,,,,,,38930128.49650207,4976729.870798971 
 12/01  15:00:00,,17.2,21.100073145495427,29.785214264883675,16.839862938648474,36.076102184994187,14.52509007695057,36.902925278774457,39653856.01649602,5085701.732361149 
 12/01  15:15:00,,17.075,,,,,,,39662006.00794465,5218453.869441211 
 12/01  15:30:00,,16.95,,,,,,,38968554.24322865,5303605.285219411 
 12/01  15:45:00,,16.825,,,,,,,39747310.4904525,5384936.428365398 
 12/01  16:00:00,,16.7,21.100077440203316,30.655138071400605,16.58880797857921,37.554886199634569,14.45411015306408,37.74321899838206,39823985.77872065,5439668.75109749 
 12/01  16:15:00,,16.424999999999998,,,,,,,36077583.704690109,5667296.055437201 
 12/01  16:30:00,,16.15,,,,,,,36077583.704690109,5857203.35211551 
 12/01  16:45:00,,15.875,,,,,,,41670561.704690109,6063533.592099028 
 12/01  17:00:00,,15.6,21.100090697880665,31.48250394134202,16.163527365861709,39.59822987734977,14.26781127193877,38.876187710481769,41670561.704690109,6193197.44554256 
 12/01  17:15:00,,15.299999999999999,,,,,,,30394536.830361744,7762608.979839515 
 12/01  17:30:00,,15.0,,,,,,,30394536.830361744,8056569.2040007649 
 12/01  17:45:00,,14.700000000000001,,,,,,,30394536.830361744,7958542.491320718 
 12/01  18:00:00,,14.4,21.10011359761302,31.6175491270593,15.679331522257382,41.02875054092178,13.882994992564715,40.29620892360073,30394536.830361744,8720207.91907026 
 12/01  18:15:00,,14.125,,,,,,,11981397.033262128,0.0 
 12/01  18:30:00,,13.850000000000002,,,,,,,13062239.89313701,5625329.936774019 
 12/01  18:45:00,,13.575000000000001,,,,,,,13062239.89313701,6700395.6909757689 
 12/01  19:00:00,,13.3,18.419943180302746,37.16752902511883,15.466087331734514,41.389797348876417,13.604433157622609,41.19471954647287,13062239.89313701,6978718.3200410329 
 12/01  19:15:00,,12.975000000000002,,,,,,,11765228.461287152,0.0 
 12/01  19:30:00,,12.65,,,,,,,13062239.89313701,9675061.71587612 
 12/01  19:45:00,,12.325,,,,,,,13062239.89313701,5041501.19669309 
 12/01  20:00:00,,12.0,16.838968368681024,40.84704343999572,15.435257863957377,41.33997399159926,13.340423083720568,42.00195794341501,13062239.89313701,9263204.843627528 
 12/01  20:15:00,,11.675,,,,,,,13062239.89313701,8865023.502996343 
 12/01  20:30:00,,11.35,,,,,,,11765228.461287152,0.0 
 12/01  20:45:00,,11.024999999999999,,,,,,,13062239.89313701,11745491.623621704 
 12/01  21:00:00,,10.7,16.409856580062379,41.84693629086927,15.407694900204666,41.348007884151858,13.163673932038144,42.56143274760627,13062239.89313701,6374714.95284404 
 12/01  21:15:00,,10.374999999999999,,,,,,,13062239.89313701,11231814.584316122 
 12/01  21:30:00,,10.05,,,,,,,13062239.89313701,10610228.66342399 
 12/01  21:45:00,,9.725000000000002,,,,,,,11765228.461287152,0.0 
 12/01  22:00:00,,9.4,16.15480860051873,42.480188610471859,15.372549236750235,41.433482447378278,13.013856670050112,43.02540969930077,13062239.89313701,11116557.083067682 
 12/01  22:15:00,,9.4,,,,,,,13062239.89313701,7952614.836384606 
 12/01  22:30:00,,9.4,,,,,,,13062239.89313701,13015389.45518115 
 12/01  22:45:00,,9.4,,,,,,,13062239.89313701,12344007.933205247 
 12/01  23:00:00,,9.4,15.954444344153107,43.005625462843877,15.358021227234941,41.466296524021107,12.897995311808295,43.36673839514699,11765228.461287152,0.0 
 12/01  23:15:00,,9.4,,,,,,,13062239.89313701,12709524.235574253 
 12/01  23:30:00,,9.4,,,,,,,13062239.89313701,9110920.156894988 
 12/01  23:45:00,,9.4,,,,,,,13062239.89313701,14658942.280159049 
 12/01  24:00:00,,9.4,15.747790351316194,43.476641269722737,15.552255592179155,40.8782286120594,12.790015803844632,43.71400808723228,13062239.89313701,13825829.746044832 
 12/02  00:15:00,,9.4,,,,,,,8185158.006585418,0.0 
 12/02  00:30:00,,9.4,,,,,,,9482169.438435276,13942650.89558988 
 12/02  00:45:00,,9.4,,,,,,,9482169.438435276,10087293.209291948 
 12/02  01:00:00,,9.4,15.558593138431072,43.804554425293137,15.332757753449826,41.32181737471585,12.656453204841475,44.14416244785334,9482169.438435276,16014493.823218702 
 12/02  01:15:00,,9.025,,,,,,,9482169.438435276,15019090.863814125 
 12/02  01:30:00,,8.65,,,,,,,8185158.006585418,0.0 
 12/02  01:45:00,,8.275,,,,,,,9482169.438435276,14988370.056793336 
 12/02  02:00:00,,7.9,15.38743153781339,43.965759540195538,15.317657884714393,41.09794811745137,12.52666591796051,44.5263154075622,9482169.438435276,11123032.145910578 
 12/02  02:15:00,,7.550000000000001,,,,,,,9482169.438435276,17407433.769570888 
 12/02  02:30:00,,7.2,,,,,,,9482169.438435276,16371039.845326946 
 12/02  02:45:00,,6.85,,,,,,,8185158.006585418,0.0 
 12/02  03:00:00,,6.5,15.246072008816452,44.15524955076248,15.302713923043447,40.964021174502857,12.403272310711728,44.888297460811759,9482169.438435276,16083236.527159078 
 12/02  03:15:00,,6.125,,,,,,,9482169.438435276,11800563.32181024 
 12/02  03:30:00,,5.75,,,,,,,9482169.438435276,18904542.66640819 
 12/02  03:45:00,,5.375,,,,,,,9482169.438435276,17612467.183366624 
 12/02  04:00:00,,5.0,15.165226652183343,44.27710431732333,15.2920041784199,40.911779573259128,12.288597426099248,45.22934656359476,8593345.29226752,1578469.5058313763 
 12/02  04:15:00,,4.775,,,,,,,10323203.811891389,19299370.50854105 
 12/02  04:30:00,,4.55,,,,,,,10298544.009799479,13656864.901848672 
 12/02  04:45:00,,4.324999999999999,,,,,,,10298544.009799479,21943745.993233503 
 12/02  05:00:00,,4.1,15.54076671879817,42.4793236990571,15.555026487948288,40.19099327666383,12.169126561421964,45.5862590769727,9482169.438435276,19156584.601671369 
 12/02  05:15:00,,3.8499999999999998,,,,,,,8185158.006585418,0.0 
 12/02  05:30:00,,3.5999999999999998,,,,,,,9482169.438435276,18753148.785362215 
 12/02  05:45:00,,3.35,,,,,,,10298544.009799479,15532187.765014325 
 12/02  06:00:00,,3.1,15.281644899835655,42.618501137840777,15.269078136941142,40.9387458289496,12.050148170423729,45.9165451902975,10298544.009799479,24339443.539782049 
 12/02  06:15:00,,2.875,,,,,,,12129196.078251074,38413109.35395324 
 12/02  06:30:00,,2.6500000000000005,,,,,,,10832184.646401216,20708576.045042345 
 12/02  06:45:00,,2.4250000000000004,,,,,,,11312821.506886872,19891766.42303586 
 12/02  07:00:00,,2.2,19.84348684455429,31.528148491636949,15.243230179504627,40.99108412279537,11.940259779323088,46.23332241683854,12129196.078251074,37873820.9037949 
 12/02  07:15:00,,3.0250000000000005,,,,,,,22621047.063649209,40807473.20091027 
 12/02  07:30:00,,3.85,,,,,,,22621047.063649209,38140843.30478054 
 12/02  07:45:00,,4.675,,,,,,,22579128.06722021,34664988.215339418 
 12/02  08:00:00,,5.5,21.093535450710119,28.557049419137337,15.560213320991207,39.03133364603853,12.020657175586252,45.97354375465502,22537209.070791216,31680768.867441559 
 12/02  08:15:00,,6.35,,,,,,,28467641.00552369,25810021.43246913 
 12/02  08:30:00,,7.2,,,,,,,28467641.00552369,22750172.29611811 
 12/02  08:45:00,,8.05,,,,,,,28467641.00552369,20192519.92928587 
 12/02  09:00:00,,8.9,21.100157723906528,28.58997420250855,15.560030412063194,37.94310925806248,12.42058877203164,44.75088318290833,28467641.00552369,17952942.99022849 
 12/02  09:15:00,,9.725000000000002,,,,,,,31550740.277695128,15157183.496041276 
 12/02  09:30:00,,10.55,,,,,,,29661963.177938124,14335777.710091437 
 12/02  09:45:00,,11.374999999999999,,,,,,,29661963.177938124,12423991.427573935 
 12/02  10:00:00,,12.2,21.100156141707396,29.138550788981449,15.559998415654736,37.94220712416373,12.966915078816923,43.267890779859,29661963.177938124,10552343.531945946 
 12/02  10:15:00,,12.7,,,,,,,29661963.177938124,8943514.660569696 
 12/02  10:30:00,,13.2,,,,,,,31550740.277695128,8116848.066429619 
 12/02  10:45:00,,13.7,,,,,,,31550740.277695128,7701633.5728446519 
 12/02  11:00:00,,14.2,21.100148377351489,29.415344074587919,15.754261662128343,37.26651870671229,13.479086508121814,41.900426078096149,31550740.277695128,7297276.901125161 
 12/02  11:15:00,,14.724999999999998,,,,,,,31550740.277695128,6886509.913075221 
 12/02  11:30:00,,15.25,,,,,,,31550740.277695128,6484623.216826428 
 12/02  11:45:00,,15.775000000000003,,,,,,,31550740.277695128,6155956.931801306 
 12/02  12:00:00,,16.3,21.10014004799413,29.33460860146248,16.320930485895869,34.97110226914647,13.926338222389433,40.61105910731871,31550740.277695128,5846787.442855635 
 12/02  12:15:00,,16.8,,,,,,,31318588.756101494,5918729.209452737 
 12/02  12:30:00,,17.3,,,,,,,31318588.756101494,5632619.134134167 
 12/02  12:45:00,,17.8,,,,,,,31318588.756101494,6514530.548601704 
 12/02  13:00:00,,18.3,21.100126981333763,28.516770306480614,16.886795303659566,31.514769595213598,14.2972373228706,39.244425394583078,31355391.089304259,5101217.448307703 
 12/02  13:15:00,,18.25,,,,,,,31550740.277695128,4595563.34261835 
 12/02  13:30:00,,18.200000000000004,,,,,,,31550740.277695128,4461095.339741044 
 12/02  13:45:00,,18.150000000000003,,,,,,,31550740.277695128,4371318.456791134 
 12/02  14:00:00,,18.1,21.10011110080667,27.47753584075284,17.10256925599242,29.58901604697089,14.568662647176204,37.846597555324688,31694373.319603146,4305851.786494225 
 12/02  14:15:00,,18.075000000000004,,,,,,,32137166.83419429,4256638.363308779 
 12/02  14:30:00,,18.05,,,,,,,32275257.1822189,4228022.058863382 
 12/02  14:45:00,,18.025,,,,,,,31550740.277695128,4305733.790738448 
 12/02  15:00:00,,18.0,21.100103561587639,27.016900550010008,17.110210611149055,29.216738919389383,14.658364822747846,37.07566149539625,32274925.130107657,4405132.942477653 
