Date/Time,InteriorEquipment:Electricity [J](Hourly),Heating:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Pumps:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ElectricityPurchased:Facility [J](Hourly),ExteriorLights:Electricity [J](Hourly),WaterSystems:Electricity [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly) 
 07/04  08:00:00,966431990.9,0,355148127.6,2600428386,101654835.3,410128249.7,2600428386,294857706.6,187356.3087,2600428386,372480933.4,420031176.4,31618694.64,347994008.4,187356.3087
 07/04  09:00:00,1242555417,0,403543009.6,3451373658,103324619.5,737644104.7,3451373658,443049039.9,0,3451373658,420875815.4,771075486.3,4218365.962,395755806.3,0
 07/04  10:00:00,1242555417,0,413148567.8,3641994986,104681025.7,737644104.7,3641994986,589715413.2,187339.7637,3641994986,430481373.6,857217562.6,2382954.257,428489794.3,187339.7637
 07/04  11:00:00,1242555417,0,424043734.4,3687777869,105945403.8,737057359.9,3687777869,589715413.2,0,3687777869,441376540.2,861912972.6,128000.9254,457528966.4,0
 07/04  12:00:00,1242555417,0,433383734.5,3730322879,107253289.7,737057359.9,3730322879,589715413.2,187352.5851,3730322879,450716540.3,897100712,8709.010202,486357913.8,187352.5851
 07/04  13:00:00,1242555417,0,433407475.5,3607385856,108301601.5,737057359.9,3607385856,443049039.9,187320.6628,3607385856,450740281.2,870830302.1,73940.15532,509940017.3,187320.6628
 07/04  14:00:00,1242555417,0,440998047.9,3801729635,110243483.2,737057359.9,3801729635,589715413.2,0,3801729635,458330853.7,868387204.9,0,548101433.6,0
 07/04  15:00:00,1242555417,0,447659491.9,3842918416,111773010.6,737057359.9,3842918416,589715413.2,187348.8662,3842918416,464992297.6,872766264.5,0,580694273.1,187348.8662
 07/04  16:00:00,1242555417,0,449631874.2,3863365160,112495681.1,737057359.9,3863365160,589715413.2,0,3863365160,466964679.9,763179764.9,79143.23379,598412973.8,0
 07/04  17:00:00,828370277.9,0,413272240.6,2934859480,106839332.2,334091861.8,2934859480,589715413.2,187361.6567,2934859480,430605046.3,536866102.9,98239.65246,531025093.3,187361.6567
